"PCTChangeLT-3,NA$(downTrend5Day):NA$(shortTrendDown),B@{}S@{P@[,BELTHOLD]}",0.7314241486068147,1,1,0
"PCTChangeLT-3,NA$NA:NA$NA,B@{}S@{M@[,CCI]P@[,HARAMI]}",2.357836338418867,1,1,0
"PCTChangeGT3,NA$NA:(shortUpTrend)$NA,B@{M@[,CCI:BOP]P@[,SHORTLINE]}S@{}",-0.9589041095890449,1,0,1
"PCTChangeGT0,(upTrend)$NA:NA$NA,B@{}S@{M@[,ADXR20]P@[,HANGINGMAN,SHORTLINE]}",-1.0818307905686484,1,0,1
"PCTChangeGT2,(upTrend)$NA:(shortUpTrend)$NA,B@{P@[,SPINNINGTOP]O@[,CROSSOVER50]}S@{}",-0.6267029972752075,1,0,1
"PCTChangeGT1,NA$NA:NA$NA,B@{P@[,ENGULFING]}S@{M@[,RSI]}",-0.9083186303339127,1,0,1
"PCTChangeGT0,(upTrend)$NA:(shortUpTrend)$NA,B@{}S@{M@[,RSI]P@[,BELTHOLD,LONGLINE]}",-0.3069006138012304,1,0,1
"PCTChangeGT0.5,(upTrend-Risky)$NA:(shortUpTrend-Risky)$NA,B@{}S@{P@[,SPINNINGTOP,SHORTLINE]}",0.23702594810378957,1,1,0
"PCTChangeGT4,NA$(downTrend5Day):NA$NA,B@{M@[,CCI:BOP]}S@{}",-1.3002022536839064,1,0,1
"PCTChangeGT0.5,NA$NA:(trendUp)$NA,B@{O@[,CROSSOVER21,CROSSOVER50]}S@{M@[,CROSSOVER-MACD]P@[,SHORTLINE]}",2.1604938271604937,1,1,0
"PCTChangeGT3,NA$NA:NA$(shortDownTrend-Mini),B@{M@[,CCI:BOP]P@[,HARAMI]}S@{}",2.310231023102308,1,1,0
"PCTChangeLT-3,NA$(downTrend-Risky):NA$NA,B@{}S@{M@[,APO,CROSSOVER-MACD]}",1.629515757109919,1,1,0
"PCTChangeLT-1,NA$(downTrend-Risky):NA$NA,B@{}S@{P@[,BELTHOLD,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR]}",-3.360044988050046,1,0,1
"PCTDayChangeLT0,NA$NA:NA$(shortDownTrend),B@{M@[,AROON:BOP]}S@{}",0.027137042062421367,1,1,0
"PCTChangeLT-0.5,(upTrend)$NA:(shortUpTrend)$NA,B@{}S@{M@[,RSI]P@[,BELTHOLD,LONGLINE]V@[,AD:OBV]}",3.3102898165381514,1,1,0
"PCTChangeGT2,NA$NA:(shortUpTrend)$NA,B@{P@[,BELTHOLD,ENGULFING]V@[,AD:OBV]}S@{}",-2.5272610647851246,1,0,1
"PCTChangeGT4,NA$NA:NA$NA,B@{O@[,CROSSOVER21]}S@{P@[,HIKKAKE]}",1.394700139470014,1,1,0
"PCTChangeLT-4,NA$NA:NA$NA,B@{O@[,CROSSOVER50]}S@{M@[,RSI]}",-2.245706737120215,1,0,1
"PCTChangeGT1,NA$NA:NA$NA,B@{P@[,BELTHOLD,ENGULFING]}S@{O@[,CROSSOVER21]}",-0.7941009642654598,1,0,1
"PCTChangeLT-2,NA$(downTrend-Risky):NA$(shortDownTrend-Mini),B@{}S@{M@[,ADXR20]P@[,ENGULFING]}",1.2614678899082503,1,1,0
"PCTChangeGT1,NA$(mediumDownTrend):(shortUpTrend-Mini)$NA,B@{P@[,SHORTLINE]}S@{M@[,CROSSOVER-MACD]}",-0.2699839376644712,1,0,1
"PCTChangeGT8,(upTrend5Day)$NA:(shortUpTrend)$NA,B@{}S@{P@[,HIKKAKE]}",0.11337868480725624,1,1,0
"PCTChangeGT0.5,NA$NA:(shortUpTrend-MayReversal)$NA,B@{P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]}S@{M@[,CCI]}",-0.7284079084287083,1,0,1
"PCTChangeLT-1,NA$(downTrend-Risky):NA$NA,B@{}S@{M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE]}",1.1536019191420404,1,1,0
"PCTChangeGT1,NA$NA:NA$NA,B@{P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]V@[,AD:OBV]}S@{}",0.014492753623191702,1,1,0
