filterTest,avg,count
"PCTDayChangeGT1,(Test)MayBuyCheckChart-monthLowReversal,monthLowChangeLT-2,weekLowLTweek2,(Test)check10DayLowReversal,",-0.8899297423887614,1
"PCTDayChangeGT1,(Test)buyMay5DayCeilReversal,",1.0893647401491033,4
"PCTDayChangeGT1,(Test)check10DayLowReversal,",1.5797636126224333,6
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,",0.08540716731034385,12
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,brokenToday,",0.19996291081725523,31
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,brokenToday,buyPattern-Risky-GT0.9-SMAGT0,(SMA9GT0),",0.002482621648458517,1
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT1,",-0.009393565463840464,22
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT1,brokenToday,",0.19029785429489676,14
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT2,",-0.052827271967600196,10
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT3,",-1.9440145648749205,3
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week-(Risky)-year2High,week2BarHighChangeGT0,",0.5802061773602963,2
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week-(Risky)-year2High,week2BarHighChangeGT0,brokenToday,",0.3515870841267041,7
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week-(Risky)-year2High,week2BarHighChangeGT1,",-0.1872052992976363,6
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week-(Risky)-year2High,week2BarHighChangeGT1,brokenToday,",-0.13944381399123848,5
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-2week-(Risky)-year2High,week2BarHighChangeGT2,",0.8810943799654968,3
"PCTDayChangeGT1,(Test)checkConsolidationBreakUp-month3HighLTMonth3Low,",-0.16024169800899704,7
"PCTDayChangeGT1,ML:buyFinalCandidate-3,",-0.4001143183766726,1
"PCTDayChangeGT1,ML:buyRisingMA-down-Risky,",0.14384920634921086,1
"PCTDayChangeGT1,ML:sellEveningStar-2(Check2-3MidCapCross),",-1.4642857142857224,1
"PCTDayChangeGT1,ML:sellFinalContinue-(lastDayDown)-1,",1.874268662803531,3
"PCTDayChangeGT1,ML:sellFinalContinue-(lastDayDown)-1,***BUYPATTERN***",1.0976137053132458,3
"PCTDayChangeGT1,ML:sellFinalContinue-(lastDayUp)-2,",0.5607476635514054,1
"PCTDayChangeGT1,ML:sellRisingMA-down-(Risky),",-0.40530582166542595,1
"PCTDayChangeGT1,buyFinalCandidate-(lastDayUp)-(sellPattern),***SELLPATTERN***",3.421652421652419,1
