"B@{}S@{M@[,APO,CROSSOVER-MACD]P@[,EVENINGSTAR]}",1.7424341674309012,1,1,0
"B@{}S@{M@[,CROSSOVER-MACD]P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE,SEPARATINGLINES]}",0.5391725352112776,1,1,0
"B@{M@[,ADXR20,CCI:BOP]P@[,HARAMI,SHORTLINE]}S@{O@[,CROSSOVER21]}",0.2696456086286595,1,1,0
"B@{P@[,MATCHINGLOW]}S@{V@[,AD:OBV]}",4.2543859649122755,1,1,0
"B@{}S@{M@[,ADXR20,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING,LONGLINE]}",0.4552845528455211,1,1,0
"B@{P@[,HAMMER,HARAMI,HIKKAKE,HOMINGPIGEON]}S@{}",0.1885369532428356,1,1,0
"B@{}S@{M@[,APO,CROSSOVER-MACD]P@[,ENGULFING,LONGLINE]O@[,CROSSOVER21]}",-0.15736766809728508,1,0,1
"B@{P@[,SPINNINGTOP,HIGHWAVE]V@[,AD]}S@{M@[,CCI]}",3.1505250875145894,1,1,0
"B@{}S@{M@[,ADXR20,APO]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]}",1.3440860215053763,1,1,0
"B@{P@[,HAMMER,HIKKAKE]}S@{O@[,CROSSOVER50]}",-0.10531858873091997,1,0,1
"B@{M@[,ADXR20,CCI:BOP]P@[,3OUTSIDE,SHORTLINE]}S@{}",-0.49975012493753124,1,0,1
"B@{O@[,CROSSOVER21]}S@{M@[,ADXR20]P@[,SPINNINGTOP,HIGHWAVE]}",-2.5992438563327034,1,0,1
"B@{M@[,AROON:BOP]P@[,BELTHOLD,PIERCING,HIKKAKE,LONGLINE]}S@{}",0.14251781472684627,1,1,0
"B@{M@[,AROON:BOP]P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]}S@{}",1.8980275400074516,1,1,0
"B@{M@[,CCI:BOP]P@[,BELTHOLD,3INSIDE,LONGLINE]V@[,AD:OBV]}S@{}",0.48225973131242755,1,1,0
"B@{}S@{M@[,CROSSOVER-MACD]P@[,2CROWS,LONGLINE]}",5.693455997222696,1,1,0
"B@{M@[,CCI:BOP]P@[,ENGULFING]V@[,AD:OBV]}S@{O@[,CROSSOVER50]}",-4.61834509300835,1,0,1
"B@{P@[,ENGULFING]O@[,CROSSOVER21]V@[,AD:OBV]}S@{}",-0.9649122807017577,1,0,1
"B@{P@[,MATCHINGLOW]}S@{M@[,APO]O@[,CROSSOVER50]}",-0.2482269503546059,1,0,1
"B@{P@[,BELTHOLD,BREAKAWAY,ENGULFING,LONGLINE]}S@{}",-4.168056018672892,1,0,1
"B@{}S@{P@[,BELTHOLD,HIKKAKE,LONGLINE]O@[,CROSSOVER21]}",-1.8271954674220932,1,0,1
"B@{P@[,ENGULFING,SPINNINGTOP,HIGHWAVE,HIKKAKE]}S@{}",-1.9277696437286564,1,0,1
"B@{}S@{M@[,ADXR20,APO]P@[,DARKCLOUDCOVER]}",1.6866781017724346,1,1,0
"B@{}S@{M@[,RSI]P@[,BELTHOLD,ENGULFING,LONGLINE]V@[,AD:OBV]}",2.045274027005551,1,1,0
"B@{O@[,CROSSOVER21]}S@{P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]}",0.3531073446327684,1,1,0
"B@{P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]O@[,CROSSOVER21]}S@{}",-0.7460762982456495,2,1,1
"B@{}S@{M@[,APO]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21]}",-1.08469539375928,1,0,1
"B@{P@[,HAMMER,HIKKAKE]}S@{M@[,APO,AROON]}",-2.9935581659719506,1,0,1
"B@{P@[,CLOSINGMARUBOZU]}S@{M@[,CROSSOVER-MACD]O@[,CROSSOVER50]}",-2.3112041088073214,1,0,1
"B@{}S@{M@[,AROON,CROSSOVER-MACD]P@[,HARAMI,SHORTLINE]}",-3.881488286632976,1,0,1
"B@{M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,TRISTAR,HIGHWAVE,RICKSHAWMAN]}S@{}",3.986571548468317,1,1,0
"B@{P@[,BELTHOLD,ENGULFING,HIKKAKE,LONGLINE]}S@{M@[,CROSSOVER-MACD]}",-0.45774647887324343,1,0,1
"B@{}S@{M@[,AROON]P@[,CLOSINGMARUBOZU,HIKKAKE,LONGLINE]}",1.3264945171559956,1,1,0
"B@{P@[,HARAMI,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21]}S@{M@[,CCI]}",-1.8578680203045639,1,0,1
"B@{P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,HIKKAKE]}S@{M@[,APO]}",-0.05400054000539187,1,0,1
"B@{O@[,CROSSOVER21]}S@{M@[,ADXR20]P@[,LONGLINE]}",0.9546539379474906,1,1,0
"B@{M@[,AROON:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,PIERCING,LONGLINE]}S@{}",2.8713777683884434,1,1,0
"B@{P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI]}S@{M@[,AROON]}",0.4283965728274104,1,1,0
"B@{}S@{P@[,SHORTLINE,UPSIDEGAP2CROWS]V@[,AD:OBV]}",-1.5182399662613435,1,0,1
"B@{P@[,XSIDEGAP3METHODS]}S@{O@[,CROSSOVER50]}",-0.6090796110163681,2,1,1
"B@{}S@{M@[,AROON,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3BLACKCROWS,LONGLINE]}",-4.290123456790116,1,0,1
"B@{M@[,ADXR20,CCI:BOP]}S@{P@[,HANGINGMAN,HIKKAKE]}",-0.6705539358600616,1,0,1
"B@{P@[,HIKKAKE]O@[,CROSSOVER50]}S@{M@[,AROON]}",0.64462809917355,1,1,0
"B@{M@[,RSI:BOP]P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI]}S@{}",-1.868890166762507,1,0,1
"B@{M@[,APO:BOP]P@[,BELTHOLD,HIKKAKE]}S@{}",1.1237811931912005,1,1,0
"B@{O@[,CROSSOVER21]}S@{P@[,SPINNINGTOP,HIKKAKE,UPSIDEGAP2CROWS]}",-0.4952793685188122,1,0,1
"B@{}S@{M@[,ADXR40,RSI]P@[,EVENINGSTAR,2CROWS]}",3.944607637431799,1,1,0
"B@{M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]}S@{O@[,CROSSOVER50]}",0.015676438313218802,1,1,0
