filterTest,avg,count
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-1,brokenToday,",-0.18020298449869668,51
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-1,brokenToday,sellPatterns-Risky-LT-0.9-SMALT0,(SMA9LT0),",-2.142272995531581,2
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-1,weekLowLTweek2Low,",-0.23133983375977654,75
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-1,weekLowLTweek2Low,(SMA9LT0),",3.2287529785544153,1
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-1,weekLowLTweek2Low,brokenToday,",-0.2641558156458591,21
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-1,weekLowLTweek2Low,brokenToday,##Test:longDownTrend-2-IndexNotDownLastDay(checkBase),",0.9504752376188123,1
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-1,weekLowLTweek2Low,brokenToday,sellPatternsML,sellPatterns-LT-1.5-SMALT0,(SMA9LT0),",-1.2048192771084338,1
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-2,",-0.7168984628541769,17
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-2,brokenToday,",1.599788388138434,7
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-2,weekLowLTweek2Low,",-0.09116178476184439,49
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-2,weekLowLTweek2Low,brokenToday,",0.2576698772396817,4
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-2,weekLowLTweek2Low,mayBuyFromSellPattern-GT1.8,",0.4893048128342295,1
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-3,weekLowLTweek2Low,",-0.3784533714808009,14
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-3,weekLowLTweek2Low,##Test:longDownTrend-1-IndexNotDownLastDay(checkBase),",-1.1788617886178885,1
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-3,weekLowLTweek2Low,brokenToday,",-1.8419290020093768,1
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT-4,weekLowLTweek2Low,",-0.4006518212108449,3
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT0,",-0.39802426326354773,63
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT0,brokenToday,",-0.2769458071674048,136
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT0,brokenToday,##Test:longDownTrend-1-IndexNotDownLastDay(checkBase),",-0.07153075822605345,1
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT0,sellPatternsML,",-2.04803958626851,1
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT0,weekLowLTweek2Low,",-0.25392948201437016,13
"(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT0,weekLowLTweek2Low,brokenToday,",-0.5225923731642632,26
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,brokenToday,",0.33040201798656377,2
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT-1,",-0.20928565175279149,19
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT-1,brokenToday,",-0.3050840000879382,2
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT-1,weekLowLTweek2Low,",-0.0050410444387794726,73
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT-1,weekLowLTweek2Low,brokenToday,",0.11004821366456002,2
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT-2,",0.5422015081984171,2
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT-2,weekLowLTweek2Low,",-0.007091765781424786,25
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT-2,weekLowLTweek2Low,brokenToday,",0.47683923705721293,1
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT-3,weekLowLTweek2Low,",-0.24494890897908841,7
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT0,",0.11843763278825391,46
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT0,(SMA9LT0),",0.5787268010377125,1
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT0,brokenToday,",0.004365912159095696,33
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT0,sellPatterns-Risky-LT-0.9-SMALT0,(SMA9LT0),",0.326231691078568,1
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT0,weekLowLTweek2Low,",0.4163528534677392,50
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT0,weekLowLTweek2Low,brokenToday,",0.8141203737692004,12
"(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT0,weekLowLTweek2Low,mayBuyFromSellPattern-GT1.8,",-0.5677083333333249,1
"(Test)checkConsolidationBreakDown-2week-(risky)-year2Low,week2BarLowChangeLT-1,",0.4150576598038177,4
"(Test)checkConsolidationBreakDown-2week-(risky)-year2Low,week2BarLowChangeLT-1,brokenToday,",2.3157286309460257,2
"(Test)checkConsolidationBreakDown-2week-(risky)-year2Low,week2BarLowChangeLT-1,weekLowLTweek2Low,",-1.496396975833532,6
"(Test)checkConsolidationBreakDown-2week-(risky)-year2Low,week2BarLowChangeLT-2,",-2.2028688524590163,1
"(Test)checkConsolidationBreakDown-2week-(risky)-year2Low,week2BarLowChangeLT-2,weekLowLTweek2Low,",-1.1730561932532675,6
"(Test)checkConsolidationBreakDown-2week-(risky)-year2Low,week2BarLowChangeLT-3,weekLowLTweek2Low,",-0.4115129107517087,2
"(Test)checkConsolidationBreakDown-2week-(risky)-year2Low,week2BarLowChangeLT0,",-0.5833506693393687,7
"(Test)checkConsolidationBreakDown-2week-(risky)-year2Low,week2BarLowChangeLT0,brokenToday,",-0.31243812110406544,13
"(Test)checkConsolidationBreakDown-2week-(risky)-year2Low,week2BarLowChangeLT0,weekLowLTweek2Low,",-0.31763351816833413,3
"(Test)checkConsolidationBreakDown-2week-(risky)-year2Low,week2BarLowChangeLT0,weekLowLTweek2Low,brokenToday,",-1.109733035515258,7
"(Test)checkConsolidationBreakDown-forecastDayPCT7LT0,",0.04526192982642786,31
"(Test)checkConsolidationBreakDown-month3HighGTMonth3Low,",-0.18702167981064097,57
"(Test)checkConsolidationBreakDown-month3HighGTMonth3Low,##Test:longDownTrend-1-IndexNotDownLastDay(checkBase),",-1.3130225162845635,1
"(Test)checkCupDown,bar_low,",0.03429126704904293,23
"(Test)checkCupDown,bar_low,##Test:longDownTrend-2-IndexNotDownLastDay(checkBase),",-0.13628331833543716,2
"(Test)checkCupDown,bar_low,ML:buyFinalContinue-4,##Test:longDownTrend-1-IndexNotDownLastDay(checkBase),***SELLPATTERN***",-5.139146567717994,1
"(Test)checkCupDown-2dayDown,",-0.0864873325822395,192
"(Test)checkCupDown-2dayDown,(SMA9GT0),sellUpTrend-2(Risky),",2.365069739235904,1
"(Test)checkCupDown-2dayDown,ML:buyFinalContinue-3,",3.8634900193174495,1
"(Test)checkCupDown-2dayDown,ML:buyFinalContinue-3,***SELLPATTERN***",1.1150923301571352,4
"(Test)checkCupDown-2dayDown,ML:sellFinalCandidate-4,",-2.6799999999999935,1
"(Test)checkCupDown-2dayDown,sellDownTrend-00,",-1.6528925619834625,1
"(Test)checkCupDown-2dayDown,sellFinalCandidate-(lastDayDown)-(buyPattern),***BUYPATTERN***",-1.317757009345786,1
"(Test)checkCupDown-2dayDown,sellPatternsML,sellPatterns-LT-1.5-SMALT0,(SMA9LT0),",-4.547432550043523,1
"(Test)checkCupDown-2dayDown,sellUpTrend-2(Risky),",-0.06882605026240156,3
"(Test)checkCupDown-2dayDown-mayReversalBuy,",0.33234556744060945,107
"(Test)checkCupDown-2dayDown-mayReversalBuy,##Test:longDownTrend-2-IndexNotDownLastDay(checkBase),",-1.574803149606299,1
"(Test)checkCupDown-3dayDown,",0.0019036287601763863,83
"(Test)checkCupDown-3dayDown-mayReversalBuy,",0.33608246644982215,22
"(Test)checkCupDown-inDownTrend,",2.7216569767441894,1
"(Test)checkCupDown-inDownTrend,bar_low,",-0.10027979767854972,63
"(Test)checkCupDown-inDownTrend,bar_low,##(Check-chart-sell)Month3Low-Continue(InUpTrend),NearLowMonth3,",-0.2404436493597724,4
"(Test)checkCupDown-inDownTrend,bar_low,##Test:longDownTrend-1-IndexNotDownLastDay(checkBase),",-2.058162959705684,2
"(Test)checkCupDown-inDownTrend,bar_low,##Test:longDownTrend-2-IndexNotDownLastDay(checkBase),",1.016667549526387,3
"(Test)checkCupDown-inDownTrend,bar_low,(SMA9GT0),",2.821522309711275,1
"(Test)checkCupDown-inDownTrend,bar_low,(Test)checkConsolidationBreakDown-month3HighGTMonth3Low,",-1.6761665539561308,1
"(Test)checkCupDown-inDownTrend,bar_low,ML:buyFinalContinue-3,",0.040595399188085864,1
"(Test)checkCupDown-inDownTrend,bar_low,ML:buyFinalContinue-4,##buyFinalContinue-2,***SELLPATTERN***",1.8528106508875704,1
"(Test)checkCupDown-inDownTrend,bar_low,ML:sellFinalCandidate-(lastDayUp),",-0.5045820605387391,2
"(Test)checkCupDown-inDownTrend,bar_low,ML:sellFinalCandidate-(lastDayUp),sellUpTrend-1,",2.1094264996704135,1
"(Test)checkCupDown-inDownTrend,bar_low,ML:sellFinalCandidate-1-(lastDayUp),",4.17843026538679,1
"(Test)checkCupDown-inDownTrend,bar_low,sellPatterns-Risky-LT-0.9-SMALT0,(SMA9LT0),",-0.9443639383232656,1
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,",-0.012076440065067076,12
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,",-0.06465941006270623,237
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,##Test:longDownTrend-2-IndexNotDownLastDay(checkBase),",-0.2319109461966605,1
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,ML:buyFinalContinue-3,***SELLPATTERN***",0.9743027225544676,2
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,ML:sellFinalCandidate-(lastDayUp),",0.3302725761254897,3
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,ML:sellFinalCandidate-(lastDayUp),ML:sellFinalCandidate-3,",-0.8904428904428863,1
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,ML:sellFinalCandidate-1-(lastDayUp),",-3.136531365313653,1
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,ML:sellFinalCandidate-3,",2.5200000000000045,1
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,ML:sellFinalCandidate-3,sellUpTrend-2(Risky),",-0.6439338504317251,1
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,finalBreakOutSell-0,",-1.744186046511628,1
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,sellPatterns-Risky-LT-0.9-SMALT0,(SMA9LT0),",-0.4321924471424795,2
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,sellUpTrend-0(Risky),",0.27941572917270036,2
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,sellUpTrend-1,",-1.331494032267741,1
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,bar_low,sellUpTrend-2(Risky),",-0.25434970167046006,15
"(Test)checkCupDown-inDownTrend-month3HighLTmonth3Low,sellUpTrend-2(Risky),",-1.854349542894122,3
"(Test)checkCupDown-lastDayUp,",-0.8899601830843582,35
"(Test)checkCupDown-mayReversalBuy,",-0.16610050911384672,14
"(Test)checkCupDown-mayReversalBuy,##Test:longDownTrend-2-IndexNotDownLastDay(checkBase),",-2.258975393303749,1
"(Test)checkCupDown-month3HighLTmonth3Low,bar_low,",0.21961669492355732,97
"(Test)checkCupDown-month3HighLTmonth3Low,bar_low,##buyFinalContinue-2,",-2.8781204111600567,1
"(Test)checkCupDown-near2WeekDown-mayReveresalBuy,",-0.13662682035145746,330
"(Test)checkCupDown-near2WeekDown-mayReveresalBuy,##Test:longDownTrend-0-IndexNotDownLastDay(checkBase),",-0.3434239748723326,1
"(Test)checkCupDown-near2WeekDown-mayReveresalBuy,(Test)checkConsolidationBreakDown-2week,week2BarLowChangeLT0,brokenToday,",-1.5615005211908595,2
"(Test)checkCupDown-near2WeekDown-mayReveresalBuy,(Test)checkConsolidationBreakDown-month3HighGTMonth3Low,",-1.595068161612168,2
"(Test)checkCupDown-upTrendLastDayDown-mayReversalBuy,",-0.19711144330558597,49
"(Test)checkCupDown-upTrendLastDayDown-mayReversalBuy,##Test:longDownTrend-1-IndexNotDownLastDay(checkBase),",-0.3628117913832251,1
