filterTest,avg,count
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT-2,##ML:(check-chart-2-3MidCapCross)MaySellCheckChart-1,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",1.750917819824905,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT-3,",-1.4375850762438185,2
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT-3,ML:sellEveningStar-2(Check2-3MidCapCross),",-1.4642857142857224,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT0,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",2.0384485418701246,2
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT0,##ML:(check-chart-2-3MidCapCross)MaySellCheckChart-1,",-0.5958904109589073,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT1,",-0.14641509355644533,2
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT1,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",-0.9346846846846881,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT1,##ML:MaySellCheckChart-last3DayUp,",-1.4148162703871072,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT2,",2.326073165574117,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT3,",0.2062256809338592,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT3,MaySell-CheckChart(downTrend-mayReverseLast4DaysUp)-1,",-1.5799256505576147,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT3,sellEveningStar-0,",-0.04705144291092663,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT4,",0.6928614277144544,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT5,",2.741697703289881,2
