filterTest,avg,count
"PCTChangeEQ0,NearHighYear2,HighYear2LT-2,(weekHighGTweek2High),(Recent), , , ,",-3.343295676112391,2
"PCTChangeEQ0,NearHighYear2,HighYear2LT-2,(weekHighGTweek2High),(Recent), ,##LONGTERM:CrossoverSMA25,$$(Study)$$:DowningMA-Risky, , ,",0.5724531591847498,2
"PCTChangeEQ0,NearHighYear2,HighYear2LT-2,(weekHighGTweek2High),(Recent), ,##LONGTERM:NearSMA25,$$(Study)$$:DowningMA-Confirm,$$(May)$$:EMA6-MT-May-LT-EMA14, , ,",-0.43307086614173,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-2,(weekHighGTweek2High),(Recent), ,$$(Confirmed)$$:EMA6>EMA14, , ,",0.8610567514677059,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-2,BreakHighMonth,HighMonthGT0,(weekHighGTweek2High),(Recent), , , ,",-0.4231311706628996,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-2,BreakHighMonth6,HighMonth6GT7,(weekHighGTweek2High),(Recent), , , ,",4.97737556561085,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-5, , , ,",0.38319419734500537,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-5, ,##LONGTERM:CrossoverSMA25,$$(Study)$$:DowningMA, , ,",2.799999999999997,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-5, ,$$(Study)$$:DowningMA-Risky, , ,",0.34121661371925843,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-5,(Recent), , , ,",-0.09514747859181191,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-5,(Recent), ,##LONGTERM:CrossoverSMA25,$$(Study)$$:DowningMA-Confirm, , ,",-3.5714285714285796,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-5,(Recent), ,##LONGTERM:NearSMA25,$$(Study)$$:DowningMA-Confirm, , ,",0.48282057040197107,1
