filterTest,avg,count
"(check-chart):ML:buy-2week-breakoutup,##UPTREND:buyMonth6LowReversal(Confirm),sell-UP,",-2.5014459224985637,1
"(check-chart):ML:buy-2week-breakoutup,##UPTREND:buyYear2Low,",1.052631578947363,1
"(check-chart):ML:buy-2week-breakoutup,##UPTREND:buyYear2Low,(Test)buy-UP,",0.14415156507413274,1
"(check-chart):ML:buy-2week-breakoutup,##UPTREND:buyYearLow,",-0.6176084099868653,1
"(check-chart):ML:buy-2week-breakoutup,##UPTREND:buyYearLow,(Test)sell-UP,***BUYPATTERN***,",-2.2311579455194916,2
"(check-chart):ML:buy-2week-breakoutup,(Test)sell-UP,***BUYPATTERN***,",0.2818224518553285,1
"(check-chart):ML:buy-2week-breakoutup,(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,",4.114478804338949,2
"(check-chart):ML:buy-2week-breakoutup,(check-chart)maySell-EMA6>EMA14,",-0.3658524467859879,5
"(check-chart):ML:buy-2week-breakoutup,ML:buyRisingMAuptrend-Risky,",-0.25910804020100503,1
"(check-chart):ML:buy-2week-breakoutup,ML:sellRisingMAuptrend-1,***BUYPATTERN***,",-3.2470879290794765,1
"(check-chart):ML:buy-2week-breakoutup,buy-1-UP,",-0.12710683485749424,1
"(check-chart):buyMonthHighBreak,",-0.039809749142488214,40
"(check-chart):buyMonthHighBreak,##UPTREND:buyMonth6Low,",-2.0361781503316134,2
"(check-chart):buyMonthHighBreak,##UPTREND:buyMonth6LowReversal(Confirm),",-3.795688847235236,1
"(check-chart):buyMonthHighBreak,(check-chart):ML:buy-2week-breakoutup,##UPTREND:buyMonth6LowReversal(Confirm),(check-chart)maySell-EMA6>EMA14,",-4.110191222800215,1
"(check-chart):buyMonthHighBreak,(check-chart):ML:buy-2week-breakoutup,##UPTREND:buyYear2Low,ML:sellRisingMAuptrend-1,***BUYPATTERN***,",-2.7008032128514032,1
"(check-chart):buyMonthHighBreak,(check-chart):ML:buy-2week-breakoutup,(check-chart)maySell-EMA6>EMA14,",-0.6675522594120061,2
"(check-chart):buyMonthHighBreak,(check-chart)buy-2week-breakoutup(|-|-| or --|),",0.9077545020213089,1
"(check-chart):buyMonthHighBreak,(check-chart)buy-2week-breakoutup(|-|-| or --|),(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,",-1.0868519765316875,1
"(check-chart):buyMonthHighBreak,(check-chart)maySell-EMA6>EMA14,",-0.7073155939098481,5
"(check-chart):buyMonthHighBreak,ML:sellRisingMAuptrend-1,***BUYPATTERN***,",1.0705431597926527,1
"(check-chart):buyMonthHighBreak,buyRisingMAuptrend-(Risky),(check-chart)maySell-EMA6>EMA14,",2.102272727272721,1
"(check-chart):buyMonthHighBreak,mayBuyFromBuyPattern-GT1.8,buyPatternsML,(check-chart)buy-2week-breakoutup(|-|-| or --|),",1.9767227046000448,1
"(check-chart):buyMonthHighBreak,maySellFromBuyPattern-LT-1.8,ML:sellRisingMAuptrend-1,***BUYPATTERN***,(check-chart)maySell-EMA6>EMA14,",-5.5859375,1
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,",-0.20367612526605253,300
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,##RisingMA(Test)(check-chart-buy)-2DayUp,",0.12070590339572362,3
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(Test)ML:AllMAPositive_Uptrend_(GT+2),",-1.1135424264527154,1
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(Test)ML:AllMAPositive_Uptrend_(GT+2),sell-UP,",-2.1372549019607874,1
