,-0.09145928671215929,176898
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE]",2.1422900741906394,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,UNIQUE3RIVER]",1.3095219930013,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.47070362342396344,6
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.48487898775299315,50
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER50]",1.1701862484368024,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-1.0050348679530228,8
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21]",2.2441846270893784,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN,SHORTLINE]",-1.3000030517578125,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-1.182698822299205,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.8665613047908497,4
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]",0.4354830834173398,2
"M@[,ADXR20:BOP]P@[,ENGULFING,3INSIDE,HIKKAKE]",-1.36097838220506,1
"M@[,ADXR20:BOP]P@[,ENGULFING,3INSIDE,LONGLINE]",-0.5508172707479547,1
"M@[,ADXR20:BOP]P@[,ENGULFING,LONGLINE]",-2.0682973608723003,7
"M@[,ADXR20:BOP]P@[,ENGULFING,SHORTLINE,UNIQUE3RIVER]",1.2454710144927468,1
"M@[,ADXR20:BOP]P@[,ENGULFING,SHORTLINE]",-1.0392935186691548,3
"M@[,ADXR20:BOP]P@[,ENGULFING,SHORTLINE]V@[,AD:OBV]",0.01617727927790942,1
"M@[,ADXR20:BOP]P@[,ENGULFING,SPINNINGTOP,HIGHWAVE]",0.4807692307692286,1
"M@[,ADXR20:BOP]P@[,ENGULFING,SPINNINGTOP]",0.4264741785386052,1
"M@[,ADXR20:BOP]P@[,ENGULFING,UNIQUE3RIVER]",2.018626384412242,1
"M@[,ADXR20:BOP]P@[,ENGULFING]",-0.41555431401249115,30
"M@[,ADXR20:BOP]P@[,HAMMER,ENGULFING]",2.4227739867508236,1
"M@[,ADXR20:BOP]P@[,HAMMER,HARAMI]",0.9907498473831888,2
"M@[,ADXR20:BOP]P@[,HAMMER,SHORTLINE]",1.5920580856160844,2
"M@[,ADXR20:BOP]P@[,HAMMER]",-1.1605284821252813,2
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.2781424617135604,1
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-0.09433818313309805,1
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.6919080365624527,1
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.6352776552495013,14
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.4117393766562,4
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",0.3284686383249728,1
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.3179309776789414,2
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]",-1.429933214314453,1
"M@[,ADXR20:BOP]P@[,HARAMI,SHORTLINE]",-0.0459589107265829,13
"M@[,ADXR20:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE,HIKKAKE]",3.070182878756762,2
"M@[,ADXR20:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE,SHORTLINE]",5.699998643663205,1
"M@[,ADXR20:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",0.826747149724766,7
"M@[,ADXR20:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER50]",1.8964956112026445,1
"M@[,ADXR20:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",0.7942853849563852,2
"M@[,ADXR20:BOP]P@[,HARAMI,SPINNINGTOP]",-0.4560473995724608,14
"M@[,ADXR20:BOP]P@[,HARAMI]",-0.05622837550765753,28
"M@[,ADXR20:BOP]P@[,HIKKAKE,LONGLINE]",-0.3395011692045518,2
"M@[,ADXR20:BOP]P@[,HIKKAKE,SHORTLINE]",0.5526355282525728,2
"M@[,ADXR20:BOP]P@[,HIKKAKE]",-0.344872654585169,12
"M@[,ADXR20:BOP]P@[,LONGLINE]",-0.3814713672250022,47
"M@[,ADXR20:BOP]P@[,LONGLINE]O@[,CROSSOVER21]",1.0829584328259063,2
"M@[,ADXR20:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,SEPARATINGLINES]O@[,CROSSOVER21]",-1.478235444000271,1
"M@[,ADXR20:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",0.6737775286225578,5
"M@[,ADXR20:BOP]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-1.7300579466350652,3
"M@[,ADXR20:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR]",-1.12212358934032,1
"M@[,ADXR20:BOP]P@[,MORNINGSTAR]",-0.4043616560045243,1
"M@[,ADXR20:BOP]P@[,MORNINGSTAR]O@[,CROSSOVER50]V@[,AD:OBV]",-0.01571943175118313,1
"M@[,ADXR20:BOP]P@[,PIERCING,LONGLINE]",0.06896972656250373,1
"M@[,ADXR20:BOP]P@[,PIERCING]",-0.78464444813877,4
"M@[,ADXR20:BOP]P@[,SHORTLINE]",0.11396879799391764,55
"M@[,ADXR20:BOP]P@[,SHORTLINE]O@[,CROSSOVER21]",1.0400283091171887,1
